title,url,desc 
威灵骨刺膏,http://www.zhongyoo.com/zhongchengyao/wlgcg_6880.html,【药名】威灵骨刺膏　　【药方组成】铁丝威灵仙、香加皮、赤芍、当归、防风、骨碎补、白芷、生川乌、生草乌、羌活等20味。　　【药理作用与现代研究】本品具有抗炎、止痛作用。　　【性状】本品为摊于布上的黑膏药。　　【功效与主治】温经散寒，疏风除湿，蠲痹止痛。用于寒湿痹阻所致骨质增生、骨刺，症见疼痛、肿胀、麻木、屈伸不利。　　【用法与用量】外用。洗净局部皮肤，将膏药加温软化，贴于患处。根据疼痛部位及病变范围每次可同时贴用1～4贴，6～7天换药1次。休息1～3天，再继续贴用。1个月为1个疗程或遵医嘱。　　【剂型与规格】膏，每贴12g。　　【注意事项】尚不明确。
胃乃安胶囊,http://www.zhongyoo.com/zhongchengyao/wnajn_6886.html,【药名】胃乃安胶囊　　【药方组成】黄芪、三七、人参粉、珍珠层粉、人工牛黄。　　【功效与主治】补气健脾，宁心安神，行气活血，消炎生肌。用于慢性胃炎、胃及十二指肠溃疡。　　【用法与用量】口服，每次4粒，每日3次。　　【剂型与规格】每粒0.3g。　　【注意事项】　　1、忌食生冷、油腻、不易消化食物。　　2、不适用于肝气郁滞，主要表现为急躁易怒、两胁作胀、暖气。　　3、不适用于脾胃阴虚，主要表现为口干、舌少津、大便于。
妇科白风口服液,http://www.zhongyoo.com/zhongchengyao/fkbfkfy_7295.html,【药名】妇科白风口服液　　【药方组成】乌鸡、艾叶、牛膝(盐制)、柴胡、干姜、白芍(酒炒)、牡丹皮、香附、延胡索(醋制)、知母、茯苓、黄连(酒制)、秦艽、当归、黄芪(炙)、青蒿、地黄、熟地黄、川贝母、地骨皮。　　【功效与主治】补气养血。用于妇女体弱血虚、月经不调、经期腹痛。　　【用法与用量】口服液，口服，每次10ml，每日2次}胶囊，口服，每次5粒，每日3次;片剂，口服，每次5片，每日3次。　　【剂型与规格】口服液，每瓶10ml;胶囊，每粒0.3g;片，每片0.5g。　　【注意事项】　　1、服本药时不宜与感冒药同时服用。　　2、不宜食寒凉、生冷食物。　　3、孕妇服用本药时请向医师咨询。　　4、月经量少或闭经见午后手脚心发热者，请去医院就诊。　　5、月经量多者服用本药请向医师咨淘。　　6、平素月经正常，突然出现月经量少或月经过期不来者，应去医院就诊。
安神糖浆,http://www.zhongyoo.com/zhongchengyao/astj_7252.html,【药名】安神糖浆　　【药方组成】灵芝、合欢皮、墨旱莲、白术(炒)、首乌藤、甘草、女贞子(制)、仙鹤草。　　【功效与主治】养血安神。用于贫血体虚之头昏、失眠、腰酸、四肢疲乏。　　【用法与用量】口服，每次30ml，每日2次。　　【剂型与规格】糖浆，每瓶100ml。　　【注意事项】　　1、外感发热实证患者忌服。糖尿病患者慎用。　　2、本品宜餐后服。服用本药同时不宜服用藜芦及其制剂。　　3、服本药1周后症状未见改善者，应去医院就诊。
调脂片,http://www.zhongyoo.com/zhongchengyao/dzp_6787.html,【药名】调脂片　　【药方组成】制何首乌、决明子、茵陈、水蛭、山楂、大黄(酒制)、郁金。　　【性状】本品为糖衣片或薄膜衣片，除去包衣后，显棕褐色;味微苦。　　【功效与主治】滋肾清肝，化痰祛瘀。用于证属肝肾阴虚、痰瘀内阻的原发性高脂血症。　　【用法与用量】口服，每次5片，每日3次，饭后服用。　　【剂型与规格】薄膜衣片，每片0.27g。　　【注意事项】尚不明确。
冰硼咽喉散,http://www.zhongyoo.com/zhongchengyao/bpyhs_7216.html,【药名】冰硼咽喉散　　【药方组成】冰片、硼砂(炒)、玄明粉、青黛、生石膏。　　【功效与主治】清热解毒，消肿止痛。用于咽喉、齿龈肿痛，口舌生疮。　　【用法与用量】外用，取少量，吹敷患处，每日3～4次。　　【剂型与规格】散，每瓶1.5g。　　【注意事项】　　1、忌辛辣、鱼腥食物。　　2、不宜在用药期问同时服用温补性中成药。　　3、大便溏之脾胃虚者禁用。　　4、用药3天后症状无改善或出现其他症状，应去医院就诊。　　5、按照用法用量使用，儿童应在医师指导下使用。　　6、药品性状发生改变时禁止使用。　　7、本品为局部用药，请按说明书规定用量应用，不宜内服。
回春如意胶囊,http://www.zhongyoo.com/zhongchengyao/hcryjn_7149.html,【药名】回春如意胶囊　　【药方组成】鹿茸、熟地黄、何首乌、枸杞子、菟丝子、狗肾、羊肾、黄芪、黄精、锁阳、肉苁蓉、巴戟天等16味。　　【性状】小品为胶囊剂，内容物为棕褐色的颗粒;味成、微辛。　　【功效与主治】补血养血，补肾，益精生髓，强筋健骨。用于头晕健忘、体虚乏力、肾虚耳呜、腰膝酸痛。　　【用法与用量】口服，每次2～3粒，每日2～3次。　　【剂型与规格】胶囊，每粒0.25g。　　【注意事项】尚不明确。
曲麦枳术丸,http://www.zhongyoo.com/zhongchengyao/qmzsw_7143.html,【药名】曲麦枳术丸　　【药方组成】白术(麸炒)、桔梗、麦芽(炒)、山楂、枳实(麸炒)、六神曲(麸炒)、枳壳(麸炒)、陈皮。　　【功效与主治】健脾消食。用于脾虚停滞之脘腹痞满、倒饱嘈杂、不思饮食。　　【用法与用量】口服，每次6g，每日2次。　　【剂型与规格】丸，每20粒1g。　　【注意事项】　　1、忌食生冷、油腻、不易消化食物。　　2、不适用于小儿、老年人及平索身体虚弱者，主要表现为身倦乏力、气短嗜卧、动则作喘。　　3、不适用于脾胃阴虚，主要表现为口干、舌少津、大便干。
壮骨关节丸,http://www.zhongyoo.com/zhongchengyao/zggjw_7204.html,【药名】壮骨止痛胶囊　　【药方组成】狗脊、淫羊藿、独活、骨碎补、木香、鸡血藤、川断、熟地。　　【药理作用与现代研究】　　1、对炎症早期啦管的通透性增高、渗出和水肿有显著抑制作用。　　2、能消除炎症和肉芽肿及减轻炎症部位的疼痛有显著的镇痛作用。　　3、它与戊巴比妥钠合用，有非常显著的协同作用。此协同作用能增强其镇痛功能，对小鼠肝DNA的合成代谢促进78.5%。对脾的核虽白RNA、DNA合成代谢分别促进达35%左右。　　4、分子药理研究表明，本品通过提高肝、脾、胸腺DNA的复制水平来调节与促进肝、脾、胸腺功能，从而改善和增强机体代谢，提高机体免疫功能，促进机体退行性病变趋于稳定、缓解或逐渐消失。　　【性状】本品为黑褐色水丸;味微苦。　　【功效与主治】补益肝肾，养血活血，舒筋活络，理气止痛。用于肝肾不足、气滞血瘀、经络痹阻;各种退行性骨关节痛、腰肌劳损等。　　【用法与用量】每日2次，早、晚饭后各服6g(约1外盖)，30天为1个疗程或遵医嘱。　　【剂型与规格】丸，每瓶60g。　　【注意事项】肝功能不良者慎用或遵医嘱。
伤湿丸,http://www.zhongyoo.com/zhongchengyao/ssw_7166.html,【药名】伤湿丸　　【药方组成】蔓九节、骨碎补、黄毛耳草。　　【性状】本品为棕黑色的大蜜丸;味微苦、甜。　　【功效与主治】舒筋活络，清热除湿，消肿止痛。用于跌打损伤、扭伤、腰肌劳损、风湿筋骨痛、神经痛。　　【用法与用量】口服，每次1丸，每日2次，7天为1个疗程。　　【剂型与规格】丸剂，每丸9g(含总药材量17.9g)。　　【注意事项】尚不明确。
胃复胶囊,http://www.zhongyoo.com/zhongchengyao/wfjn_6917.html,【药名】胃复胶囊　　【药方组成】海螵蛸、三七、延胡索(醋制)、白及、砂仁、厚朴、术香、沉香、高良姜、大黄(酒炒)、浙贝母。　　【药理作用与现代研究】　　1、本品列急、慢性胃溃疡及十二指肠溃疡具有显著的促进愈合作用。　　2、本品可显著地提高胃液的pH值，降低总酸度及总酸排出量，并可显著减少胃液排出量。　　3、本品能显著促进胃黏膜等组织的细胞代谢，提高组织愈合能力和对有害物质抵抗力的作用，并对胃黏膜有保护作用。　　4、本品具有显著镇痛作用。　　5、本品对胃及十二指肠平滑肌痉挛具有显著对抗和解痉作用。　　【性状】本品为胶囊剂，内容物为淡褐色粉未;味微苦、涩。　　【功效与主治】理气活血，和胃止痛。用于脾胃不和、中焦气血阻滞所致的胃脘疼痛、腹胀、泛酸、嗳气、口苦等，以及消化道溃疡见上述症状者。　　【用法与用量】口服，每次4粒，每日4次，饭前1小时及每晚睡前服用。6～8周为1个疗程，或遵医嘱。　　【剂型与规格】胶囊，每粒0.25g。　　【注意事项】尚不明确。
产后康膏,http://www.zhongyoo.com/zhongchengyao/chkg_7220.html,【药名】产后康膏　　【药方组成】黄芪、党参(炒)、当归(炒)、丹参、益母草、神曲(焦)、陈皮、香附(制)、乌药、木香、生地黄、熟地黄、砂仁、杜仲(炒)、泽泻、甘草(炙)、白芍(炒)、山楂(焦)、谷芽(炒)、麦芽(炒)。　　【性状】本品为棕褐色稠厚的半流体;味甜，微苦。　　【功效与主治】益气养血，滋肾柔肝，安神敛汗，健脾和胃。用于产后、流产后贫血、恶露不净、头晕目眩、心悸汗多、失眠神疲、食欲不振。　　【用法与用量】口服，每次30g，每日2次，早晚用开水冲服。　　【剂型与规格】煎膏，每瓶60g。　　【注意事项】发热期间暂停服用。
皮肤康洗液,http://www.zhongyoo.com/zhongchengyao/pfkxy_7082.html,【药名】皮肤康洗液　　【药方组成】金银花、蒲公英、马齿苋、土茯苓、大黄、赤芍、蛇床子等。　　【功效与主治】清热解毒，凉血除湿，杀虫止痒。主治湿热阻于皮肤所致湿疮，见有瘙痒、红斑、丘疹泳泡、渗出、糜烂等或湿热下注所致阴痒、白带量多等症。急性湿疹或阴道炎见卜述证候者。　　【用法与用量】皮肤湿疹：每次适量，外搽皮损处，有糜烂面者可稀释5倍后湿敷，每日2次;妇科病：用药前，先用清水洗净局部后，用蒸馏水将10ml药液稀释5倍用带尾线的棉球浸泡药液后置于阴道内，每晚换1次，或遵医嘱。　　【剂型与规格】洗剂，每瓶50ml。　　【注意事项】　　1、本品为外用药，不可内服。　　2、对本品过敏者禁用。　　3、皮肤干燥、肥厚伴有裂口者不宜使用。　　4、用于治疗湿疮见有水疱、糜烂渗出时，药液稀释后用做湿敷时，其药液温度不宜过高(温凉)。　　5、使用1周后，症状无改善，应去医院就诊。　　6、用药期间，涂药部位出现烧灼感、瘙痒、红肿等应立即停用，并用清水洗净，必要时应向医师咨询。　　7、偶有过敏反应。　　8、妇女月经期忌用，经净后5天可以使用;使用期间忌房事。　　9、静脉曲张性湿疹不宜用本药，妊娠及月经期禁用，合并重度宫颈糜烂者禁用。 
脂必泰胶囊,http://www.zhongyoo.com/zhongchengyao/zbtjn_8044.html,【药名】脂必泰胶囊　　【药方组成】山楂、白术、红曲等。　　【性状】内容物为红棕色的粉末;气微，味苦。　　【功效与主治】消痰化瘀，健脾和胃。主治痰瘀互结、血气不利所致的高脂血症。症见头昏、胸闷、腹胀、食欲减退、神疲乏力等。　　【用法与用量】口服，每次1粒，每日2次。　　【剂型与规格】胶囊，每粒0.24g。　　【注意事项】尚不明确。
柴胡镇咳片,http://www.zhongyoo.com/zhongchengyao/chzkp_7983.html,【药名】柴胡镇咳片　　【药方组成】柴胡干浸膏。　　【药理作用与现代研究】对侵入上呼吸道的病菌具有超强吞噬作用，能及时抑制病菌的扩散与复制，持续增强上呼吸道毛细血管通能够透性，加速血液的循环，对匕呼吸道病菌等垃圾毒素具有极强的吸附清排作用，能及时通过痰液和血液将有毒物质排出。平衡咳嗽反射，修复呼吸充血水肿，抑制呼吸道过敏反应，增强呼吸道的抗菌能力。　　【性状】本品为糖衣片，除去糖衣后显棕褐色;气微，味微咸、苦、涩。　　【功效与主治】镇咳。用于感冒引起的咳嗽、支气管炎。　　【用法与用量】口服，每次3～5片，每日3次。　　【剂型与规格】片，每片含柴胡干浸膏0.1g。　　【注意事项】尚不明确。
壮骨止痛胶囊,http://www.zhongyoo.com/zhongchengyao/zgztjn_7203.html,【药名】壮骨止痛胶囊　　【药方组成】补骨脂、淫羊藿、枸杞子、女贞子、骨碎补(烫)、狗脊、川牛膝。　　【药理作用与现代研究】本品对去卵巢及维甲酸所致大鼠骨质疏松模型的骨密度降低有抑制作用，可以提高阳虚小鼠抗应激能力，改善急性血瘀模型动物的血液流变学指标，并有一定的镇痛作用。　　【性状】本品为胶囊剂，内容物为棕色至棕褐色细颗粒;气微，味微酸、微苦。　　【功效与主治】补益肝肾，壮骨止痛。用于原发性骨质疏松症属肝肾不足证，症见腰背疼痛、腰膝酸软、四肢骨痛、肢体麻木、步履艰难、舌质偏红或淡、脉细弱等。　　【用法与用量】口服，每次4粒，每日3次，3个月为1个疗程。服用1～2个疗程。　　【剂型与规格】胶囊，每粒0.35g。　　【注意事项】尚不明确。
归芍调经片,http://www.zhongyoo.com/zhongchengyao/gsdjp_6977.html,【药名】归芍调经片　　【药方组成】柴胡、白芍、白术、茯苓、当归、川芎、泽泻。　　【药理作用与现代研究】　　1、能增加促黄体释故激素的分泌，增加体内雌二醇及孕酮的含量，对脑垂体～卵巢轴功能起平衡调整作用。　　2、能调节子宫平滑肌的活力。　　3、能使血液黏度明显降低，对红细胞变形能力、红细胞压积和纤维蛋白原浓度无明显影响，对胶原及二磷酸腺苷( ADP)所致血小板凝聚有明显的抑制作用。　　4、可使肝细胞变性、坏死减轻，能明显降低血清ALT的活性，具有保肝作用。　　5、具有明显的抗炎、镇痛和镇静作用。　　6、具有利尿作用。　　【性状】本品为白色糖衣片，除去糖衣后显墨褐色。　　【功效与主治】疏肝理脾，调经止带。主治妇女月经不调、痛经、闭经、经前期紧张症，也可用于女性更年期综合征、黄体生成不全、性功能减退、盆腔和泌尿生殖器炎症、功能性子官出血的治疗。　　【用法与用量】口服，每次3～4片，每日2次，28天为1个疗程，或遵医嘱。　　【剂型与规格】糖衣片，每片0.22g、0.44g。　　【注意事项】宜在饭后用温开水送服;用药期间忌食辛、辣、腥味。
益中生血胶囊,http://www.zhongyoo.com/zhongchengyao/yzsxjn_8065.html,【药名】益中生血胶囊　　【药方组成】党参、山药、薏苡仁(炒)、陈皮、法半夏、草豆蔻、大枣、绿矾、甘草。　　【性状】本品为胶囊剂，内容物为棕灰色粉末;气微，味微苦、涩。　　【功效与主治】健脾和胃，益气生血。用于脾胃虚弱、气咀两虚所致的面色萎黄、头晕、纳差、心悸气短、食后复胀等;缺铁性贫血见上述证候者。　　【用法与用量】用服，每次3粒，每日3次，饭后服用。　　【剂型与规格】胶囊，每粒0.12g。　　【注意事项】尚不明确。
冰连滴耳剂,http://www.zhongyoo.com/zhongchengyao/bldej_7209.html,【药名】冰连滴耳剂　　【药方组成】黄连、枯矾、冰片、明矾、龙骨、海螵蛸。　　【性状】本品为棕红色澄清溶液;气芳香。　　【功效与主治】清热解毒，燥湿祛脓。用于风热证、肝胆温热型急、慢性化脓性中耳炎。　　【用法与用量】外用，先用棉签蘸3%双氧水清洗患耳耳道，然后用棉签拭干外耳道，患耳向上，将耳廓向上后方轻轻牵拉，滴人本品1～3滴，轻轻按压耳屏数次，每日3次。　　【剂型与规格】滴剂，每支8ml。　　【注意事项】酒精过敏患者忌用本品。孕妇慎用。
夏桑菊颗粒,http://www.zhongyoo.com/zhongchengyao/xsjkl_7976.html,【药名】夏桑菊颗粒　　【药方组成】夏枯草、野菊花、桑叶。　　【功效与主治】清肝明日，疏风散热，解疮毒。用于风热感冒，目赤头痛，头晕耳鸣，咽喉肿痛。　　【用法与用量】口服，每次10～20g，每日3次。　　【剂型与规格】颗粒，每袋10g。　　【注意事项】　　1、忌烟酒及辛辣、生冷、油腻食物。　　2、风寒感冒者不适用，其表现为恶寒重，发热轻，无汗、头痛、鼻塞、流清涕、喉痒咳嗽，舌苔薄白，脉浮或紧。　　3、有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者，孕妇或正在接受其他治疗的患者，均应在医师指导下服用。
血脂宁丸,http://www.zhongyoo.com/zhongchengyao/xznw_7192.html,【药名】血脂宁丸　　【药方组成】山楂、荷叶、决明子、制何首乌。　　【功效与主治】化浊降脂，润肠通便。用于痰浊阻滞型高脂血症，症见头昏胸闷、大便于燥。　　【用法与用量】口服，每次2丸，每日2～3次。　　【剂型与规格】丸，每丸9g。　　【注意事项】　　1、消化性溃疡、胃酸分泌过多者慎用。　　2、饮食宜清淡、低糖、低盐、低脂。食勿过饱。忌食辛辣、油腻之品。
吉如心片,http://www.zhongyoo.com/zhongchengyao/jrxp_7091.html,【药名】吉如心片　　【药方组成】广枣提取物，主要含槲皮素、原儿茶酸等成分。　　【药理作用与现代研究】本品有增加冠状动脉血流量和降低心肌耗氧作用，对心肌缺血程序和心肌缺血范围均有改善，对胆固醇、甘油三酯和全血黏度有降低作用。　　【功效与主治】行气活血，养心安神。主治心血瘀阻型胸痹，症见胸部刺痛、绞痛或胸部疼痛、胸闷憋气、心悸等。适用于治疗冠心病、心绞痛及预防心绞痛发作。　　【用法与用量】口服，每次4片，每日3次，疗程4周。　　【剂型与规格】片剂，每片0.3g。　　【注意事项】孕妇禁用。胃酸过多者慎服。个别患者服药后可出现胃脘部烧灼感。
幼泻宁颗粒,http://www.zhongyoo.com/zhongchengyao/yxnkl_7089.html,【药名】幼泻宁颗粒　　【药方组成】白术(焦)、炮姜、车前草。　　【性状】本品为黄棕色至深棕色的颗粒}味甜、微辣。　　【功效与主治】健脾利湿，温中止泻。用于小儿脾失健运消化不良引起的腹泻。　　【用法与用量】口服，1～6个月婴儿每次3～6g，6个月至1岁每次6g，1～6岁每次12g，每日3次。　　【剂型与规格】颗粒，每袋6g。　　【注意事项】尚不明确。
孕康口服液,http://www.zhongyoo.com/zhongchengyao/ykkfy_7085.html,【药名】孕康口服液　　【药方组成】山药、续断、黄苠、当归、狗脊(去毛)、菟丝子、桑寄生、杜仲(炒)、补骨脂、党参、茯苓，白术(焦)、阿胶、地黄、山茱萸、枸杞子、乌梅、白芍、砂仁、益智、苎麻根、黄芩、艾叶。　　【性状】本品为棕褐色的澄清液体;气微，味甜。　　【药理作用与现代研究】本品具有良好的安胎、营养胎儿等作用;本品经针刺受孕大鼠流产实验显示其有保胎作用，其效应强度类似于阳性对照黄体酮;另外，本品对肌注催产索后所引起的孕鼠流产有拮抗作用。　　【功效与主治】健脾固肾，养血安胎。用于气虚型和气血虚弱型先兆流产和习惯性流产。　　【用法与用量】　　1、蛀娠反应：每次1支，每日3次，服用2～4盒，妊娠反应消失，如反应较重，每天服用可加到4～6支。　　2、先兆流产：每次2支，每日3次，8盒为1个疗程。　　3、习惯性流产：每次2支，每日3次，8盒为1个疗程。　　4、孕期保健：每日1～2支，孕期可经常服用。　　5、更年期综合征：每日服用2～4支，3～5盒后症状消失，视情况坚持服用一段时间。　　6、阴虚肾亏：每日服用3～6支，3～5盒后症状消失。长期坚持服用，可增强机体免疫力，减少其他疾病的发生。　　7、人流、药流上环妇女：每次2支，每日3次，空腹服用，4～6盒可治愈。　　8、妇科病辅助治疗：每次2支，每日3次，空腹服用，宜长期服用。　　【注意事项】　　1、服药期间，忌食辛辣刺激性食物，避免剧烈运动以及重体力劳动。　　2、凡难免流产、异位妊娠、葡萄胎等非本品适用范围。
皮肤病血毒丸,http://www.zhongyoo.com/zhongchengyao/pfbxdw_7081.html,【药名】皮肤病血毒丸　　【药方组成】茜草、赤芍、地肤子、牡丹皮、大黄(酒炒)、土茯苓、金银花、赤茯苓、白藓皮、白茅根、苦地丁、皂角刺等39味。　　【性状】本品为白色的水丸，除去外农后显黑褐色;味微苦。　　【功效与主治】清血解毒，消肿止痒。用于经络不和、湿热血燥引起的风疹、湿疹、皮肤刺痒、雀斑粉刺、面赤鼻虐、疮疡肿毒、脚气疥癣、头目眩晕、大便燥结。　　【用法与用量】口服，每次20粒，每日2次。　　【剂型与规格】丸，每100粒18g。　　【注意事项】风寒证或肺脾气虚证荨麻疹不宜使用。感冒期间停服，孕妇忌服。
妇科毛鸡酒,http://www.zhongyoo.com/zhongchengyao/fkmjj_7293.html,【药名】妇科毛鸡酒　　【药方组成】干毛鸡(去毛、内脏)、红花、厚朴、黄芪、当归、大枣、党参、羌活、白芷、川芎、枸杞子、鸡脚、猪脚筋、炮姜、半枫荷、白芍(炒)、山药。　　【功效与主治】祛风活血，补气养血。用于产后体弱、手脚麻痹、腰膝疼痛、风寒湿痹。　　【用法与用量】口服，每次30～50ml，每日1～2次。　　【注意事项】　　1、忌辛辣、生冷、油腻食物，不宜喝茶或吃萝卜，以免影响药效。　　2、凡脾胃虚弱，食入难化、呕吐泄泻、腹胀便溏、咳嗽痰多者忌服。　　3、不宜和感冒类药同时服用。　　4、服药同时不宜服用藜芦及其制剂。　　5、孕妇忌用。　　6、高血压、糖尿病、肾病患者或正在接受其他药物治疗的患者，应在医师指导下服用。　　7、本品宜饭前或进食同时服用。
脑塞通丸,http://www.zhongyoo.com/zhongchengyao/nstw_8064.html,【药名】脑塞通丸　　【药方组成】地黄、红参、天花粉、牛膝、大黄(制)、列当(酒)、土鳖虫(炒)、地龙(炒)、牡丹皮、桃仁、琥珀、朱砂等21味。　　【药理作用与现代研究】本品具有抑制血栓形成，抗血小板聚集，抗凝血及加速纤维蛋白溶解，并能扩张血管，增加血流量，改善微循环，以及增加机体耐缺氧能力。这些作用有利于预防和治疗脑血栓形成，为本品治疗脑血栓、脑溢血及后遗症提供了药理学依据。　　【性状】本品为棕黑色蜜丸;味辛、甘，微苦。　　【功效与主治】活血化瘀，通经活络，益气养阴。用于脑血栓、脑瘀血后遗症，肢体偏瘫、手足麻木、语言障碍等。　　【用法与用量】口服，每次1袋，每日2～3次，温开水送下。　　【剂型与规格】丸(水蜜丸)，每袋5g。　　【注意事项】尚不明确。
史国公药酒,http://www.zhongyoo.com/zhongchengyao/sggyj_6991.html,【药名】史国公药酒　　【药方组成】玉竹、鳖甲(醋酥)、白 术(麸炒)、牛膝、桑寄生、蚕砂、川芎、防 风、木瓜、当归、红花、甘草、羌活、独活、 续断、鹿角胶、红曲。　　【功效与主治】祛风除湿，活血通络。用于风寒湿痹之骨节疼痛、四肢麻 木。　　【用法与用量】口服，每次15～30g， 每日2～3次。　　【剂型与规格】酒剂，每瓶500ml或 250ml。　　【注意事项】　　1、孕妇慎用，儿童禁用。　　2、高血压、糖尿病及热证患者忌服。　　3、忌食生冷食物。　　4、按照用法用量服用，年老体虚者应在医师指导下服用。　　5、长期连续服用应向医师咨询。
猪苓多糖胶囊,http://www.zhongyoo.com/zhongchengyao/zldtjn_8138.html,"【药名】猪苓多糖胶囊　　【药方组成】猪苓。　　【药理作用与现代研究】本品具有抗癌，增强免疫力，保护肝脏及修复肝组织损伤，促进产生抗一HBe等功能，因此在治疗慢性乙型肝炎存在一定优势，尤其在与其他抗病毒药物联合时可从不同的角度发挥其治疗作用，提高疗效，并在一定程度上可改善药物的不良反应。　　【性状】本品为胶囊剂，内容物为棕褐色粉末;味淡。　　【功效与主治】清热利湿。用于湿热内蕴型慢性乙型肝炎的辅助治疗。　　【用法与用量】口服，每次2粒，每日3次，疗程3个月;肌内注射，每次2～4ml，每日1次，小儿酌减或遵医嘱。　　【剂型与规格】胶囊，每粒0.25g,注射液，每支2ml(含猪苓多糖20mg)。　　【注意事项】　　1、本品不可静脉注射。　　2、对本品有过敏反应者忌用(可出现过敏性休克)。　　3、个别患者使用本品后出现满腹不适、恶心、呕吐胃内容物，经肌注胃复安后缓解。"
加减地黄丸,http://www.zhongyoo.com/zhongchengyao/jjdhw_7080.html,【药名】加减地黄丸　　【药方组成】女贞子、熟地黄、地黄、郁金(醋制)、地骨皮、山药(麸炒)、茯苓、五味子(醋制)、泽泻(麸炒)。　　【功效与主治】滋补肝肾。用于肝肾不足之头晕耳鸣、潮热、盗汗、遗精。　　【用法与用量】口服，水蜜丸每次9g，大蜜丸每次1丸，每日2次。　　【剂型与规格】大蜜丸，每丸9g。　　【注意事项】　　1、忌辛辣、生冷、油腻食物。　　2、凡脾胃虚弱之食入难化、呕吐泄泻、腹胀便溏、咳嗽痰多者慎服。　　3、不宜和感冒类药同时服用。　　4、本品宜饭前或进食同时服用。　　5、按照用法用量服用，小儿及孕妇应在医师指导下服用。　　6、服药期间出现食欲不振、恶心呕吐、腹胀便溏者应去医院就诊。
宁神灵颗粒,http://www.zhongyoo.com/zhongchengyao/nslkl_7064.html,【药名】宁神灵颗粒　　【药方组成】柴胡、半夏(制)、龙骨、黄芩、桂枝、牡蛎、大黄、甘草。　　【功效与主治】舒肝开郁，镇惊安神。用于头昏头痛、心烦易怒、心悸不宁、胸闷少气、少寐多梦。　　【用法与用量】开水冲服，每次14g，每日2次。　　【剂型与规格】颗粒，每袋14g。　　【注意事项】　　1、有心血管疾病的患者及年老体弱者，应在医师的指导下服用，糖尿病患者慎用。　　2、气血不足患者表现为头痛头晕、心悸不宁、胸闷少气、大便溏软者应在医师明确诊断下服用。　　3、除非在医师指导下，否则不得超过推荐剂量使用。　　4、体虚者慎用。　　5、过敏体质慎用。
四方胃片,http://www.zhongyoo.com/zhongchengyao/sfwp_6992.html,【药名】四方胃片　　【药方组成】海螵蛸、黄连、苦杏仁、浙贝母、川楝子(去皮酒炒)、延胡索(醋制)、沉香、柿霜、吴茱萸(盐水制)。　　【功效与主治】制酸止痛。用于胃痛、胃酸过多、消化不良。　　【用法与用量】片，每次3片，每日2～3次;胶囊，每次3粒，每日2～3次，或遵医嘱。　　【剂型与规格】片，每片0.5g;胶囊，每粒0.25g。　　【注意事项】　　1、忌食生冷、油腻、不易消化食物。　　2、忌情绪激动或生闷气。　　3、不适用于脾胃阴虚，主要表现为口干、舌少津、大便于。　　4、服药3天后症状不减轻或加重者，应到医院就诊。
溃疡散胶囊,http://www.zhongyoo.com/zhongchengyao/kysjn_8455.html,【药名】溃疡散胶囊　　【药方组成】甘草、白及、延胡索、泽泻、海螵蛸、薏苡仁、黄芩、天仙子。　　【性状】本品为胶囊剂，内容物为棕色的颗粒;气香，味甜。　　【功效与主治】理气和胃，制酸止痛。用于脾胃湿热之胃脘胀痛、胃酸过多、溃疡病、慢性胃炎。　　【用法与用量】口服，每次5粒，每日3次。　　【剂型与规格】胶囊，每粒0.4g。　　【注意事项】尚不明确。
全鹿大补丸,http://www.zhongyoo.com/zhongchengyao/qldbw_7199.html,【药名】全鹿大补丸　　【药方组成】全鹿干(或鲜全鹿肉)、熟地黄、枸杞子、芡实(炒)、山药、巴戟天(盐制)、补骨脂(盐制)、当归、牛膝、沙苑子、龟板(制)、锁阳、五味子、沉香、地黄、菟丝子(炒)、黄芪、女贞子、白术(炒)、制何首乌、莲子(炒)、陈皮、菊花、天冬、花椒、胡芦巴(炒)、红参、山莱萸、杜仲(炭)、川芎、肉苁蓉(制)、茯苓、白芍(酒炒)、麦冬、大青盐、砂仁、酸枣仁(炒)、甘草(制)、小茴香(盐制)。　　【功效与主治】补血填精，益气固本。用于头眩耳鸣、神志恍惚、身体衰弱、气血双亏。　　【用法与用量】口服，水蜜丸每次6g，大蜜丸每次1丸，每日2次。　　【剂型与规格】大蜜丸，每丸10g;水蜜丸，每瓶6g。　　【注意事项】　　1、孕妇忌用。　　2、忌辛辣、生冷、油腻食物。　　3、外感风寒、风热，实热内盛者不宜服用。　　4、不宜和感冒类药同时服用。　　5、身体壮实不虚者忌服。　　6、本品宜饭前或进食同时服用。　　7、按照用法用量服用，年老者与高血压患者应在医师指导下服用。　　8、服药期间出现口干便干、舌红苔黄、食欲不振、恶心呕吐等症状，应去医院就诊。
